t,r2
6.830000000000000000e+02,8.854265597222905626e-01
6.840000000000000000e+02,8.852593169793678829e-01
6.850000000000000000e+02,8.850915263685109613e-01
6.860000000000000000e+02,8.849237996766938785e-01
6.870000000000000000e+02,8.847566506693550492e-01
6.880000000000000000e+02,8.845905945358216727e-01
6.890000000000000000e+02,8.844259103757542428e-01
6.900000000000000000e+02,8.842631888920787775e-01
6.910000000000000000e+02,8.841026504008908660e-01
6.920000000000000000e+02,8.839440521227115433e-01
6.930000000000000000e+02,8.837869978961756523e-01
6.940000000000000000e+02,8.836312710805034332e-01
6.950000000000000000e+02,8.834763694697836955e-01
6.960000000000000000e+02,8.833218775746998208e-01
6.970000000000000000e+02,8.831676957781051662e-01
6.980000000000000000e+02,8.830134105039300074e-01
6.990000000000000000e+02,8.828591511984216211e-01
7.000000000000000000e+02,8.827046009325399956e-01
7.010000000000000000e+02,8.825499688832252332e-01
7.020000000000000000e+02,8.823948717653891105e-01
7.030000000000000000e+02,8.822394786909707465e-01
7.040000000000000000e+02,8.820837294411305596e-01
7.050000000000000000e+02,8.819275975563019010e-01
7.060000000000000000e+02,8.817712316012371598e-01
7.070000000000000000e+02,8.816144507743964853e-01
7.080000000000000000e+02,8.814570789411200202e-01
7.090000000000000000e+02,8.812992573504748739e-01
7.100000000000000000e+02,8.811409728773494932e-01
7.110000000000000000e+02,8.809822376579977687e-01
7.120000000000000000e+02,8.808228229725428848e-01
7.130000000000000000e+02,8.806629431463559587e-01
7.140000000000000000e+02,8.805024148800114636e-01
7.150000000000000000e+02,8.803415540333230371e-01
7.160000000000000000e+02,8.801799380755959135e-01
7.170000000000000000e+02,8.800181205284188790e-01
7.180000000000000000e+02,8.798557899676802130e-01
7.190000000000000000e+02,8.796926983663827526e-01
7.200000000000000000e+02,8.795289347764529975e-01
7.210000000000000000e+02,8.793648237100413212e-01
7.220000000000000000e+02,8.792001420606271322e-01
7.230000000000000000e+02,8.790347602521135784e-01
7.240000000000000000e+02,8.788685958450155322e-01
7.250000000000000000e+02,8.787020358285491106e-01
7.260000000000000000e+02,8.785346253741834754e-01
7.270000000000000000e+02,8.783666149315423333e-01
7.280000000000000000e+02,8.781983322820519078e-01
7.290000000000000000e+02,8.780292476171083216e-01
7.300000000000000000e+02,8.778596768182320709e-01
7.310000000000000000e+02,8.776895024065926032e-01
7.320000000000000000e+02,8.775191320508504145e-01
7.330000000000000000e+02,8.773481304518226942e-01
7.340000000000000000e+02,8.771766826379565618e-01
7.350000000000000000e+02,8.770047650178263154e-01
7.360000000000000000e+02,8.768325068975018066e-01
7.370000000000000000e+02,8.766600014557249798e-01
7.380000000000000000e+02,8.764872644167134297e-01
7.390000000000000000e+02,8.763140699542353307e-01
7.400000000000000000e+02,8.761405848662852103e-01
7.410000000000000000e+02,8.759666778991824776e-01
7.420000000000000000e+02,8.757923019592421809e-01
7.430000000000000000e+02,8.756177422529664023e-01
7.440000000000000000e+02,8.754429957307785504e-01
7.450000000000000000e+02,8.752681573874725451e-01
7.460000000000000000e+02,8.750930412183273166e-01
7.470000000000000000e+02,8.749180377943617248e-01
7.480000000000000000e+02,8.747427766196056442e-01
7.490000000000000000e+02,8.745674074968825540e-01
7.500000000000000000e+02,8.743917094435691428e-01
7.510000000000000000e+02,8.742158463281236580e-01
7.520000000000000000e+02,8.740399334662698472e-01
7.530000000000000000e+02,8.738639466259111588e-01
7.540000000000000000e+02,8.736877172607271369e-01
7.550000000000000000e+02,8.735112331309333733e-01
7.560000000000000000e+02,8.733345115842272577e-01
7.570000000000000000e+02,8.731574902349216183e-01
7.580000000000000000e+02,8.729802914870505859e-01
7.590000000000000000e+02,8.728029032179176472e-01
7.600000000000000000e+02,8.726251999271992243e-01
7.610000000000000000e+02,8.724470978094469586e-01
7.620000000000000000e+02,8.722688820278019506e-01
7.630000000000000000e+02,8.720901848466993123e-01
7.640000000000000000e+02,8.719111716862507633e-01
7.650000000000000000e+02,8.717318021331449396e-01
7.660000000000000000e+02,8.715522611159882693e-01
7.670000000000000000e+02,8.713722743665863746e-01
7.680000000000000000e+02,8.711918640707052575e-01
7.690000000000000000e+02,8.710111668346306457e-01
7.700000000000000000e+02,8.708300442695247057e-01
7.710000000000000000e+02,8.706484501267066634e-01
7.720000000000000000e+02,8.704661010986396441e-01
7.730000000000000000e+02,8.702834740256765178e-01
7.740000000000000000e+02,8.701005944690605176e-01
7.750000000000000000e+02,8.699171528810295539e-01
7.760000000000000000e+02,8.697331985570747603e-01
7.770000000000000000e+02,8.695485927331830789e-01
7.780000000000000000e+02,8.693636647226290481e-01
7.790000000000000000e+02,8.691781748989405587e-01
7.800000000000000000e+02,8.689921322853864094e-01
7.810000000000000000e+02,8.688055832498784437e-01
7.820000000000000000e+02,8.686184136080290497e-01
7.830000000000000000e+02,8.684306647142504554e-01
7.840000000000000000e+02,8.682422728958700819e-01
7.850000000000000000e+02,8.680534086457906140e-01
7.860000000000000000e+02,8.678641859162817829e-01
7.870000000000000000e+02,8.676744925071419035e-01
7.880000000000000000e+02,8.674842945114417114e-01
7.890000000000000000e+02,8.672935728946786771e-01
7.900000000000000000e+02,8.671024895770884644e-01
7.910000000000000000e+02,8.669109884265739918e-01
7.920000000000000000e+02,8.667191675667680340e-01
7.930000000000000000e+02,8.665270519555912099e-01
7.940000000000000000e+02,8.663345404864386534e-01
7.950000000000000000e+02,8.661416164289467146e-01
7.960000000000000000e+02,8.659484361336987623e-01
7.970000000000000000e+02,8.657549715554546665e-01
7.980000000000000000e+02,8.655610441233093644e-01
7.990000000000000000e+02,8.653670092751981624e-01
8.000000000000000000e+02,8.651727272453682005e-01
8.010000000000000000e+02,8.649780717992033852e-01
8.020000000000000000e+02,8.647835144119933037e-01
8.030000000000000000e+02,8.645887622725162425e-01
8.040000000000000000e+02,8.643937944250331684e-01
8.050000000000000000e+02,8.641987883690445127e-01
8.060000000000000000e+02,8.640036873055279010e-01
8.070000000000000000e+02,8.638085679958539265e-01
8.080000000000000000e+02,8.636131497563266368e-01
8.090000000000000000e+02,8.634179648396935747e-01
8.100000000000000000e+02,8.632225598574925218e-01
8.110000000000000000e+02,8.630273725631292248e-01
8.120000000000000000e+02,8.628320772974740205e-01
8.130000000000000000e+02,8.626367208695935318e-01
8.140000000000000000e+02,8.624415544492834984e-01
8.150000000000000000e+02,8.622462778956586638e-01
8.160000000000000000e+02,8.620511174805848276e-01
8.170000000000000000e+02,8.618559838019381747e-01
8.180000000000000000e+02,8.616608413513882070e-01
8.190000000000000000e+02,8.614655456745081707e-01
8.200000000000000000e+02,8.612704130587990337e-01
8.210000000000000000e+02,8.610754209924994518e-01
8.220000000000000000e+02,8.608805758667570363e-01
8.230000000000000000e+02,8.606856296063902789e-01
8.240000000000000000e+02,8.604907486996992150e-01
8.250000000000000000e+02,8.602960983402628825e-01
8.260000000000000000e+02,8.601013068476124346e-01
8.270000000000000000e+02,8.599067728247762332e-01
8.280000000000000000e+02,8.597122729249366824e-01
8.290000000000000000e+02,8.595175685366903684e-01
8.300000000000000000e+02,8.593229353959532801e-01
8.310000000000000000e+02,8.591281298615320861e-01
8.320000000000000000e+02,8.589334449207461919e-01
8.330000000000000000e+02,8.587386359497087840e-01
8.340000000000000000e+02,8.585436040183669348e-01
8.350000000000000000e+02,8.583485141309123989e-01
8.360000000000000000e+02,8.581532763707035993e-01
8.370000000000000000e+02,8.579579142729671926e-01
8.380000000000000000e+02,8.577624263186869324e-01
8.390000000000000000e+02,8.575666503498383664e-01
8.400000000000000000e+02,8.573707700571778778e-01
8.410000000000000000e+02,8.571746574257581575e-01
8.420000000000000000e+02,8.569781876573564494e-01
8.430000000000000000e+02,8.567815461643605301e-01
8.440000000000000000e+02,8.565845334548536361e-01
8.450000000000000000e+02,8.563872783195914939e-01
8.460000000000000000e+02,8.561899214673998060e-01
8.470000000000000000e+02,8.559925041124045730e-01
8.480000000000000000e+02,8.557948262272914164e-01
8.490000000000000000e+02,8.555971058075603208e-01
8.500000000000000000e+02,8.553990422309301067e-01
8.510000000000000000e+02,8.552008896048033382e-01
8.520000000000000000e+02,8.550024755066861770e-01
8.530000000000000000e+02,8.548039960833498929e-01
8.540000000000000000e+02,8.546052577154432672e-01
8.550000000000000000e+02,8.544062547033794974e-01
8.560000000000000000e+02,8.542070968361903383e-01
8.570000000000000000e+02,8.540077998206057064e-01
8.580000000000000000e+02,8.538084355282717919e-01
8.590000000000000000e+02,8.536090468037045298e-01
8.600000000000000000e+02,8.534095628793035848e-01
8.610000000000000000e+02,8.532100288123325438e-01
8.620000000000000000e+02,8.530104642594044106e-01
8.630000000000000000e+02,8.528105655535382912e-01
8.640000000000000000e+02,8.526112281238538149e-01
8.650000000000000000e+02,8.524117521441916256e-01
8.660000000000000000e+02,8.522124630492533548e-01
8.670000000000000000e+02,8.520129960072886366e-01
8.680000000000000000e+02,8.518135333319043490e-01
8.690000000000000000e+02,8.516139765783514726e-01
8.700000000000000000e+02,8.514145852370975653e-01
8.710000000000000000e+02,8.512152464746987057e-01
8.720000000000000000e+02,8.510160345086477118e-01
8.730000000000000000e+02,8.508166222360641351e-01
8.740000000000000000e+02,8.506172692012922143e-01
8.750000000000000000e+02,8.504177515997946024e-01
8.760000000000000000e+02,8.502184732882590579e-01
8.770000000000000000e+02,8.500190993477610979e-01
8.780000000000000000e+02,8.498197981497932485e-01
8.790000000000000000e+02,8.496205875231824800e-01
8.800000000000000000e+02,8.494214387020200263e-01
8.810000000000000000e+02,8.492222398138222772e-01
8.820000000000000000e+02,8.490231431436818799e-01
8.830000000000000000e+02,8.488239172401716992e-01
8.840000000000000000e+02,8.486247840207025162e-01
8.850000000000000000e+02,8.484257160821622179e-01
8.860000000000000000e+02,8.482268751262260764e-01
8.870000000000000000e+02,8.480278685140381079e-01
8.880000000000000000e+02,8.478289594845137556e-01
8.890000000000000000e+02,8.476300718773255305e-01
8.900000000000000000e+02,8.474311564196945756e-01
8.910000000000000000e+02,8.472325435537836347e-01
8.920000000000000000e+02,8.470335892032585523e-01
8.930000000000000000e+02,8.468347526540579429e-01
8.940000000000000000e+02,8.466359749142906566e-01
8.950000000000000000e+02,8.464371654577498294e-01
8.960000000000000000e+02,8.462382329469091413e-01
8.970000000000000000e+02,8.460393005502273578e-01
8.980000000000000000e+02,8.458402965958611297e-01
8.990000000000000000e+02,8.456415460194306455e-01
9.000000000000000000e+02,8.454426102056588066e-01
9.010000000000000000e+02,8.452438822402684737e-01
9.020000000000000000e+02,8.450448611272425303e-01
9.030000000000000000e+02,8.448457646622852257e-01
9.040000000000000000e+02,8.446465553418146532e-01
9.050000000000000000e+02,8.444473344310422513e-01
9.060000000000000000e+02,8.442479334663470780e-01
9.070000000000000000e+02,8.440485454784469876e-01
9.080000000000000000e+02,8.438489041973681326e-01
9.090000000000000000e+02,8.436492357363614136e-01
9.100000000000000000e+02,8.434492615208059041e-01
9.110000000000000000e+02,8.432491137892561550e-01
9.120000000000000000e+02,8.430489623049497450e-01
9.130000000000000000e+02,8.428486472915474037e-01
9.140000000000000000e+02,8.426481084163350843e-01
9.150000000000000000e+02,8.424471605128007745e-01
9.160000000000000000e+02,8.422462574711465644e-01
9.170000000000000000e+02,8.420453610399566413e-01
9.180000000000000000e+02,8.418443522976183369e-01
9.190000000000000000e+02,8.416432545991799907e-01
9.200000000000000000e+02,8.414419581817227378e-01
9.210000000000000000e+02,8.412408507103021904e-01
9.220000000000000000e+02,8.410393968072693571e-01
9.230000000000000000e+02,8.408379085195893943e-01
9.240000000000000000e+02,8.406362917304345261e-01
9.250000000000000000e+02,8.404347589563447851e-01
9.260000000000000000e+02,8.402331332035017919e-01
9.270000000000000000e+02,8.400310945887957681e-01
9.280000000000000000e+02,8.398290848556271282e-01
9.290000000000000000e+02,8.396270624382120573e-01
9.300000000000000000e+02,8.394248897332784454e-01
9.310000000000000000e+02,8.392224386964883820e-01
9.320000000000000000e+02,8.390199416934132071e-01
9.330000000000000000e+02,8.388173918920628358e-01
9.340000000000000000e+02,8.386147764383378167e-01
9.350000000000000000e+02,8.384118845408129461e-01
9.360000000000000000e+02,8.382089724897507921e-01
9.370000000000000000e+02,8.380061048626457065e-01
9.380000000000000000e+02,8.378029605412435910e-01
9.390000000000000000e+02,8.375999295241722820e-01
9.400000000000000000e+02,8.373965971653380969e-01
9.410000000000000000e+02,8.371931403265102656e-01
9.420000000000000000e+02,8.369894854984699650e-01
9.430000000000000000e+02,8.367857750599942968e-01
9.440000000000000000e+02,8.365821177359566985e-01
9.450000000000000000e+02,8.363780228686956697e-01
9.460000000000000000e+02,8.361739826217584604e-01
9.470000000000000000e+02,8.359695798157718016e-01
9.480000000000000000e+02,8.357651184494540031e-01
9.490000000000000000e+02,8.355602680416293060e-01
9.500000000000000000e+02,8.353550282240653768e-01
9.510000000000000000e+02,8.351498967773092197e-01
9.520000000000000000e+02,8.349442645380453776e-01
9.530000000000000000e+02,8.347384524126557626e-01
9.540000000000000000e+02,8.345325553120961359e-01
9.550000000000000000e+02,8.343262642909329285e-01
9.560000000000000000e+02,8.341198958107431949e-01
9.570000000000000000e+02,8.339131644063256799e-01
9.580000000000000000e+02,8.337062764263944992e-01
9.590000000000000000e+02,8.334992763006459082e-01
9.600000000000000000e+02,8.332919328085017785e-01
9.610000000000000000e+02,8.330845267539430665e-01
9.620000000000000000e+02,8.328766928107006473e-01
9.630000000000000000e+02,8.326688089935186943e-01
9.640000000000000000e+02,8.324605148287591572e-01
9.650000000000000000e+02,8.322520444058960631e-01
9.660000000000000000e+02,8.320432632305124754e-01
9.670000000000000000e+02,8.318342416818776952e-01
9.680000000000000000e+02,8.316250897404356968e-01
9.690000000000000000e+02,8.314157356940892196e-01
9.700000000000000000e+02,8.312060300813561842e-01
9.710000000000000000e+02,8.309960155484181765e-01
9.720000000000000000e+02,8.307856018609653947e-01
9.730000000000000000e+02,8.305751914345395059e-01
9.740000000000000000e+02,8.303644751610090857e-01
9.750000000000000000e+02,8.301535380556012145e-01
9.760000000000000000e+02,8.299423710708684343e-01
9.770000000000000000e+02,8.297309473030558546e-01
9.780000000000000000e+02,8.295193473232668202e-01
9.790000000000000000e+02,8.293077844707422708e-01
9.800000000000000000e+02,8.290962128637400230e-01
9.810000000000000000e+02,8.288843978324700323e-01
9.820000000000000000e+02,8.286726181521703039e-01
9.830000000000000000e+02,8.284605814469188090e-01
9.840000000000000000e+02,8.282485391885927584e-01
9.850000000000000000e+02,8.280363601107181282e-01
9.860000000000000000e+02,8.278241380220461298e-01
9.870000000000000000e+02,8.276119624455056112e-01
9.880000000000000000e+02,8.273995061814102270e-01
9.890000000000000000e+02,8.271870811142456592e-01
9.900000000000000000e+02,8.269745404498188845e-01
9.910000000000000000e+02,8.267618948280969216e-01
9.920000000000000000e+02,8.265492418676997355e-01
9.930000000000000000e+02,8.263365894627018315e-01
9.940000000000000000e+02,8.261235004237197366e-01
9.950000000000000000e+02,8.259105930200423273e-01
9.960000000000000000e+02,8.256973560974132376e-01
9.970000000000000000e+02,8.254842337274046482e-01
9.980000000000000000e+02,8.252709576197549968e-01
9.990000000000000000e+02,8.250576358315979686e-01
1.000000000000000000e+03,8.248439038379022925e-01
1.001000000000000000e+03,8.246301094075312310e-01
1.002000000000000000e+03,8.244164999855554399e-01
1.003000000000000000e+03,8.242025803072974277e-01
1.004000000000000000e+03,8.239886534577370858e-01
1.005000000000000000e+03,8.237744199970021830e-01
1.006000000000000000e+03,8.235603068157303364e-01
1.007000000000000000e+03,8.233459458901062344e-01
1.008000000000000000e+03,8.231316282571100595e-01
1.009000000000000000e+03,8.229173655303733126e-01
1.010000000000000000e+03,8.227027072774072414e-01
1.011000000000000000e+03,8.224881481506662873e-01
1.012000000000000000e+03,8.222734267599562941e-01
1.013000000000000000e+03,8.220585230142817279e-01
1.014000000000000000e+03,8.218433802486002637e-01
1.015000000000000000e+03,8.216281905611402259e-01
1.016000000000000000e+03,8.214129345086461642e-01
1.017000000000000000e+03,8.211977320586217877e-01
1.018000000000000000e+03,8.209823258752080299e-01
1.019000000000000000e+03,8.207668215777548237e-01
1.020000000000000000e+03,8.205511690937117297e-01
1.021000000000000000e+03,8.203356401332232428e-01
1.022000000000000000e+03,8.201198706258162607e-01
1.023000000000000000e+03,8.199041180972819198e-01
1.024000000000000000e+03,8.196884473414416394e-01
1.025000000000000000e+03,8.194728799521505680e-01
1.026000000000000000e+03,8.192571392935052987e-01
1.027000000000000000e+03,8.190413942638687939e-01
1.028000000000000000e+03,8.188256657359562762e-01
1.029000000000000000e+03,8.186100378911373987e-01
1.030000000000000000e+03,8.183946476848249496e-01
1.031000000000000000e+03,8.181787357152059403e-01
1.032000000000000000e+03,8.179631621088759852e-01
1.033000000000000000e+03,8.177476978323198198e-01
1.034000000000000000e+03,8.175321425691853827e-01
1.035000000000000000e+03,8.173169347506067384e-01
1.036000000000000000e+03,8.171016482382817969e-01
1.037000000000000000e+03,8.168864667392323753e-01
1.038000000000000000e+03,8.166710882816737849e-01
1.039000000000000000e+03,8.164556977434221929e-01
1.040000000000000000e+03,8.162402693760977268e-01
1.041000000000000000e+03,8.160248111494209367e-01
1.042000000000000000e+03,8.158092504541241130e-01
1.043000000000000000e+03,8.155938583051697277e-01
1.044000000000000000e+03,8.153782389843158285e-01
1.045000000000000000e+03,8.151626610719761024e-01
1.046000000000000000e+03,8.149470884170668672e-01
1.047000000000000000e+03,8.147309907138272633e-01
1.048000000000000000e+03,8.145150394823429396e-01
1.049000000000000000e+03,8.142991188542190173e-01
1.050000000000000000e+03,8.140827544704858365e-01
1.051000000000000000e+03,8.138662636099316394e-01
1.052000000000000000e+03,8.136496887460424876e-01
1.053000000000000000e+03,8.134327726419667837e-01
1.054000000000000000e+03,8.132156415993930798e-01
1.055000000000000000e+03,8.129981939252152179e-01
1.056000000000000000e+03,8.127805955754721090e-01
1.057000000000000000e+03,8.125626696827230599e-01
1.058000000000000000e+03,8.123444130014597642e-01
1.059000000000000000e+03,8.121256337408744308e-01
1.060000000000000000e+03,8.119066163340981079e-01
1.061000000000000000e+03,8.116869345133234104e-01
1.062000000000000000e+03,8.114669919975883161e-01
1.063000000000000000e+03,8.112465749514438107e-01
1.064000000000000000e+03,8.110256510465333468e-01
1.065000000000000000e+03,8.108042223268643323e-01
1.066000000000000000e+03,8.105822574742522768e-01
1.067000000000000000e+03,8.103599732793519417e-01
1.068000000000000000e+03,8.101368933749047985e-01
1.069000000000000000e+03,8.099130543047616815e-01
1.070000000000000000e+03,8.096887452279645236e-01
1.071000000000000000e+03,8.094636372335692887e-01
1.072000000000000000e+03,8.092375683569099643e-01
1.073000000000000000e+03,8.090106435509119009e-01
1.074000000000000000e+03,8.087832597050105266e-01
1.075000000000000000e+03,8.085549256347781544e-01
1.076000000000000000e+03,8.083257216966641678e-01
1.077000000000000000e+03,8.080955138516805469e-01
1.078000000000000000e+03,8.078645237235566601e-01
1.079000000000000000e+03,8.076323855445390887e-01
1.080000000000000000e+03,8.073993138818134074e-01
1.081000000000000000e+03,8.071650624183608347e-01
1.082000000000000000e+03,8.069294366819695918e-01
1.083000000000000000e+03,8.066924885183512917e-01
1.084000000000000000e+03,8.064542262990358479e-01
1.085000000000000000e+03,8.062143213886681092e-01
1.086000000000000000e+03,8.059725705722640132e-01
1.087000000000000000e+03,8.057289449958794370e-01
1.088000000000000000e+03,8.054829739460982463e-01
1.089000000000000000e+03,8.052346355827875168e-01
1.090000000000000000e+03,8.049836752767143278e-01
1.091000000000000000e+03,8.047292672880846931e-01
1.092000000000000000e+03,8.044711710897288759e-01
1.093000000000000000e+03,8.042086366713533385e-01
1.094000000000000000e+03,8.039412779874022252e-01
1.095000000000000000e+03,8.036680847163283348e-01
1.096000000000000000e+03,8.033880672264200884e-01
1.097000000000000000e+03,8.031007013257489557e-01
1.098000000000000000e+03,8.028050073944039688e-01
1.099000000000000000e+03,8.025002751963536962e-01
1.100000000000000000e+03,8.021864292330267432e-01
1.101000000000000000e+03,8.018636742955451702e-01
1.102000000000000000e+03,8.015328587046874897e-01
1.103000000000000000e+03,8.011947559308179034e-01
1.104000000000000000e+03,8.008509912259094143e-01
1.105000000000000000e+03,8.005025881672999111e-01
1.106000000000000000e+03,8.001508746032444108e-01
1.107000000000000000e+03,7.997970812758874448e-01
