t,r2
8.000000000000000000e+02,9.826645848900453784e-01
8.010000000000000000e+02,9.826596281777023600e-01
8.020000000000000000e+02,9.826548193148433308e-01
8.030000000000000000e+02,9.826502599945333705e-01
8.040000000000000000e+02,9.826458777692713698e-01
8.050000000000000000e+02,9.826417816775271374e-01
8.060000000000000000e+02,9.826377700136573745e-01
8.070000000000000000e+02,9.826340324565542295e-01
8.080000000000000000e+02,9.826304297424388601e-01
8.090000000000000000e+02,9.826270949805238075e-01
8.100000000000000000e+02,9.826238686701441738e-01
8.110000000000000000e+02,9.826207271775811991e-01
8.120000000000000000e+02,9.826177043355126539e-01
8.130000000000000000e+02,9.826148729305532736e-01
8.140000000000000000e+02,9.826120683130923350e-01
8.150000000000000000e+02,9.826094279363636330e-01
8.160000000000000000e+02,9.826068145181104940e-01
8.170000000000000000e+02,9.826043188230358938e-01
8.180000000000000000e+02,9.826018274954937404e-01
8.190000000000000000e+02,9.825993896993355792e-01
8.200000000000000000e+02,9.825969533765400721e-01
8.210000000000000000e+02,9.825946006342065608e-01
8.220000000000000000e+02,9.825922319302879959e-01
8.230000000000000000e+02,9.825899413217441536e-01
8.240000000000000000e+02,9.825875296727877295e-01
8.250000000000000000e+02,9.825850668959617007e-01
8.260000000000000000e+02,9.825825276438061584e-01
8.270000000000000000e+02,9.825800216798860065e-01
8.280000000000000000e+02,9.825775524161715069e-01
8.290000000000000000e+02,9.825750550078826695e-01
8.300000000000000000e+02,9.825724373360795738e-01
8.310000000000000000e+02,9.825699121117564827e-01
8.320000000000000000e+02,9.825673165589747793e-01
8.330000000000000000e+02,9.825646805042689280e-01
8.340000000000000000e+02,9.825620436530700941e-01
8.350000000000000000e+02,9.825594517425375596e-01
8.360000000000000000e+02,9.825568691474046989e-01
8.370000000000000000e+02,9.825542755523758442e-01
8.380000000000000000e+02,9.825516726473221274e-01
8.390000000000000000e+02,9.825490161254945010e-01
8.400000000000000000e+02,9.825464630571860702e-01
8.410000000000000000e+02,9.825437963033670785e-01
8.420000000000000000e+02,9.825411965057759822e-01
8.430000000000000000e+02,9.825385986259914661e-01
8.440000000000000000e+02,9.825359789558433254e-01
8.450000000000000000e+02,9.825333476144246792e-01
8.460000000000000000e+02,9.825306594100302604e-01
8.470000000000000000e+02,9.825279690668876631e-01
8.480000000000000000e+02,9.825253816356673831e-01
8.490000000000000000e+02,9.825226950365596457e-01
8.500000000000000000e+02,9.825200907667627215e-01
8.510000000000000000e+02,9.825174965658696191e-01
8.520000000000000000e+02,9.825147738923133423e-01
8.530000000000000000e+02,9.825120645239495687e-01
8.540000000000000000e+02,9.825093716116355402e-01
8.550000000000000000e+02,9.825066520657192992e-01
8.560000000000000000e+02,9.825040142231759033e-01
8.570000000000000000e+02,9.825014179798282621e-01
8.580000000000000000e+02,9.824988350958310246e-01
8.590000000000000000e+02,9.824962987636902678e-01
8.600000000000000000e+02,9.824937613608111242e-01
8.610000000000000000e+02,9.824913282613330079e-01
8.620000000000000000e+02,9.824889551577362656e-01
8.630000000000000000e+02,9.824865589072969696e-01
8.640000000000000000e+02,9.824842471781353170e-01
8.650000000000000000e+02,9.824819533127068238e-01
8.660000000000000000e+02,9.824797418012524153e-01
8.670000000000000000e+02,9.824774760714340971e-01
8.680000000000000000e+02,9.824753451805279258e-01
8.690000000000000000e+02,9.824732414457070240e-01
8.700000000000000000e+02,9.824712045636119218e-01
8.710000000000000000e+02,9.824692510620230967e-01
8.720000000000000000e+02,9.824672609494656816e-01
8.730000000000000000e+02,9.824653664887810223e-01
8.740000000000000000e+02,9.824635850609008125e-01
8.750000000000000000e+02,9.824619549197911583e-01
8.760000000000000000e+02,9.824604072874322247e-01
8.770000000000000000e+02,9.824589860357486604e-01
8.780000000000000000e+02,9.824577569347950901e-01
8.790000000000000000e+02,9.824566401210568234e-01
8.800000000000000000e+02,9.824557058547265243e-01
8.810000000000000000e+02,9.824549757484712931e-01
8.820000000000000000e+02,9.824543058063590628e-01
8.830000000000000000e+02,9.824538094960117984e-01
8.840000000000000000e+02,9.824533718919175040e-01
8.850000000000000000e+02,9.824531956082913631e-01
8.860000000000000000e+02,9.824531822953839200e-01
8.870000000000000000e+02,9.824531880591683697e-01
8.880000000000000000e+02,9.824533549289344858e-01
8.890000000000000000e+02,9.824536343742953370e-01
8.900000000000000000e+02,9.824539787002732893e-01
8.910000000000000000e+02,9.824543471453629495e-01
8.920000000000000000e+02,9.824547593608090601e-01
8.930000000000000000e+02,9.824551278788740127e-01
8.940000000000000000e+02,9.824555890437828287e-01
8.950000000000000000e+02,9.824559795160491271e-01
8.960000000000000000e+02,9.824564455095335935e-01
8.970000000000000000e+02,9.824568190977920334e-01
8.980000000000000000e+02,9.824570716896940947e-01
8.990000000000000000e+02,9.824574002145445295e-01
9.000000000000000000e+02,9.824576758573740909e-01
9.010000000000000000e+02,9.824578967637042082e-01
9.020000000000000000e+02,9.824580713440638213e-01
9.030000000000000000e+02,9.824581825524141276e-01
9.040000000000000000e+02,9.824582271893179675e-01
9.050000000000000000e+02,9.824580746587355806e-01
9.060000000000000000e+02,9.824579117587147747e-01
9.070000000000000000e+02,9.824575959358438082e-01
9.080000000000000000e+02,9.824571577662380983e-01
9.090000000000000000e+02,9.824566716287049806e-01
9.100000000000000000e+02,9.824559945801836225e-01
9.110000000000000000e+02,9.824553094045895829e-01
9.120000000000000000e+02,9.824545012912123676e-01
9.130000000000000000e+02,9.824535655376146481e-01
9.140000000000000000e+02,9.824526384999408002e-01
9.150000000000000000e+02,9.824516863544874301e-01
9.160000000000000000e+02,9.824506577307923205e-01
9.170000000000000000e+02,9.824495253228761049e-01
9.180000000000000000e+02,9.824484820070568114e-01
9.190000000000000000e+02,9.824474190518308614e-01
9.200000000000000000e+02,9.824463467756887614e-01
9.210000000000000000e+02,9.824452529875598028e-01
9.220000000000000000e+02,9.824442880624251195e-01
9.230000000000000000e+02,9.824432930474881198e-01
9.240000000000000000e+02,9.824423667755809442e-01
9.250000000000000000e+02,9.824414597084581979e-01
9.260000000000000000e+02,9.824405508730145176e-01
9.270000000000000000e+02,9.824396698608450773e-01
9.280000000000000000e+02,9.824388478719708884e-01
9.290000000000000000e+02,9.824380225190699756e-01
9.300000000000000000e+02,9.824373032820584717e-01
9.310000000000000000e+02,9.824365816562685705e-01
9.320000000000000000e+02,9.824358747459754904e-01
9.330000000000000000e+02,9.824351286706185515e-01
9.340000000000000000e+02,9.824343524387660898e-01
9.350000000000000000e+02,9.824335078481029049e-01
9.360000000000000000e+02,9.824327441634206348e-01
9.370000000000000000e+02,9.824319125605087688e-01
9.380000000000000000e+02,9.824310735230094016e-01
9.390000000000000000e+02,9.824301158590362792e-01
9.400000000000000000e+02,9.824291293464865182e-01
9.410000000000000000e+02,9.824280140289497476e-01
9.420000000000000000e+02,9.824268403129065019e-01
9.430000000000000000e+02,9.824255557215215706e-01
9.440000000000000000e+02,9.824242116774545286e-01
9.450000000000000000e+02,9.824227331338708513e-01
9.460000000000000000e+02,9.824211525677494228e-01
9.470000000000000000e+02,9.824193455183860557e-01
9.480000000000000000e+02,9.824174028815466642e-01
9.490000000000000000e+02,9.824153184780362036e-01
9.500000000000000000e+02,9.824130903416271599e-01
9.510000000000000000e+02,9.824106705129728168e-01
9.520000000000000000e+02,9.824081384790604998e-01
9.530000000000000000e+02,9.824054206673383804e-01
9.540000000000000000e+02,9.824025847211597107e-01
9.550000000000000000e+02,9.823995746398279660e-01
9.560000000000000000e+02,9.823964805275593459e-01
9.570000000000000000e+02,9.823932913164306058e-01
9.580000000000000000e+02,9.823898746195270926e-01
9.590000000000000000e+02,9.823863711899223361e-01
9.600000000000000000e+02,9.823828143923116762e-01
9.610000000000000000e+02,9.823791466774490777e-01
9.620000000000000000e+02,9.823753324127455500e-01
9.630000000000000000e+02,9.823714015576709979e-01
9.640000000000000000e+02,9.823673288003844650e-01
9.650000000000000000e+02,9.823631456055349487e-01
9.660000000000000000e+02,9.823587646257125883e-01
9.670000000000000000e+02,9.823543787373716363e-01
9.680000000000000000e+02,9.823499038116396687e-01
9.690000000000000000e+02,9.823452645363002222e-01
9.700000000000000000e+02,9.823404146015715099e-01
9.710000000000000000e+02,9.823355284346345639e-01
9.720000000000000000e+02,9.823304337173486278e-01
9.730000000000000000e+02,9.823252181473767219e-01
9.740000000000000000e+02,9.823199757794851550e-01
9.750000000000000000e+02,9.823144344947969397e-01
9.760000000000000000e+02,9.823088548864270519e-01
9.770000000000000000e+02,9.823031050560857569e-01
9.780000000000000000e+02,9.822972053830378858e-01
9.790000000000000000e+02,9.822911697780013496e-01
9.800000000000000000e+02,9.822849541516047722e-01
9.810000000000000000e+02,9.822785201411471379e-01
9.820000000000000000e+02,9.822719261941863511e-01
9.830000000000000000e+02,9.822651288072650200e-01
9.840000000000000000e+02,9.822581540703291259e-01
9.850000000000000000e+02,9.822509883404768605e-01
9.860000000000000000e+02,9.822436456185241749e-01
9.870000000000000000e+02,9.822361368848906427e-01
9.880000000000000000e+02,9.822283960248572310e-01
9.890000000000000000e+02,9.822205362115131733e-01
9.900000000000000000e+02,9.822124989084995983e-01
9.910000000000000000e+02,9.822043346903323036e-01
9.920000000000000000e+02,9.821959497517279702e-01
9.930000000000000000e+02,9.821874746474099638e-01
9.940000000000000000e+02,9.821788780085083381e-01
9.950000000000000000e+02,9.821701367649489089e-01
9.960000000000000000e+02,9.821611898488663561e-01
9.970000000000000000e+02,9.821521922700626739e-01
9.980000000000000000e+02,9.821431025677652693e-01
9.990000000000000000e+02,9.821338317038067478e-01
1.000000000000000000e+03,9.821245174747021967e-01
1.001000000000000000e+03,9.821149771441303189e-01
1.002000000000000000e+03,9.821055334201805875e-01
1.003000000000000000e+03,9.820960518038559517e-01
1.004000000000000000e+03,9.820863930985972434e-01
1.005000000000000000e+03,9.820765946913797562e-01
1.006000000000000000e+03,9.820667439320440728e-01
1.007000000000000000e+03,9.820568760067610592e-01
1.008000000000000000e+03,9.820469905833590918e-01
1.009000000000000000e+03,9.820371194925715530e-01
1.010000000000000000e+03,9.820271918975126413e-01
1.011000000000000000e+03,9.820172837302268976e-01
1.012000000000000000e+03,9.820073317065250995e-01
1.013000000000000000e+03,9.819974005158489394e-01
1.014000000000000000e+03,9.819873673111172430e-01
1.015000000000000000e+03,9.819773824399362638e-01
1.016000000000000000e+03,9.819674368899619088e-01
1.017000000000000000e+03,9.819574980681420318e-01
1.018000000000000000e+03,9.819476600494889684e-01
1.019000000000000000e+03,9.819378497278257178e-01
1.020000000000000000e+03,9.819279364707481639e-01
1.021000000000000000e+03,9.819181284871566495e-01
1.022000000000000000e+03,9.819082782142375398e-01
1.023000000000000000e+03,9.818984450727951119e-01
1.024000000000000000e+03,9.818885790098975663e-01
1.025000000000000000e+03,9.818786464748171516e-01
1.026000000000000000e+03,9.818686981996201935e-01
1.027000000000000000e+03,9.818586142164676955e-01
1.028000000000000000e+03,9.818485230225886262e-01
1.029000000000000000e+03,9.818383077301483519e-01
1.030000000000000000e+03,9.818280412261360945e-01
1.031000000000000000e+03,9.818177353890574777e-01
1.032000000000000000e+03,9.818073023866566995e-01
1.033000000000000000e+03,9.817967982889317380e-01
1.034000000000000000e+03,9.817861595811279152e-01
1.035000000000000000e+03,9.817754454848346413e-01
1.036000000000000000e+03,9.817647108002990342e-01
1.037000000000000000e+03,9.817537158411875353e-01
1.038000000000000000e+03,9.817426775182179766e-01
1.039000000000000000e+03,9.817316045246363698e-01
1.040000000000000000e+03,9.817204189525674529e-01
1.041000000000000000e+03,9.817091192354721052e-01
1.042000000000000000e+03,9.816976524239764412e-01
1.043000000000000000e+03,9.816861329363025801e-01
1.044000000000000000e+03,9.816743820395295028e-01
1.045000000000000000e+03,9.816625897696497072e-01
1.046000000000000000e+03,9.816506884490354690e-01
1.047000000000000000e+03,9.816386866719453153e-01
1.048000000000000000e+03,9.816266447755873648e-01
1.049000000000000000e+03,9.816144662231314211e-01
1.050000000000000000e+03,9.816022329392422030e-01
1.051000000000000000e+03,9.815898841536754293e-01
1.052000000000000000e+03,9.815773604008376507e-01
1.053000000000000000e+03,9.815647853081366225e-01
1.054000000000000000e+03,9.815521256348422874e-01
1.055000000000000000e+03,9.815392558815614343e-01
1.056000000000000000e+03,9.815262470076951962e-01
1.057000000000000000e+03,9.815132140742302003e-01
1.058000000000000000e+03,9.815000674081649779e-01
1.059000000000000000e+03,9.814867637047872684e-01
1.060000000000000000e+03,9.814733847716364812e-01
1.061000000000000000e+03,9.814598223782999842e-01
1.062000000000000000e+03,9.814461882744641708e-01
1.063000000000000000e+03,9.814323617859470605e-01
1.064000000000000000e+03,9.814185108400412805e-01
1.065000000000000000e+03,9.814044482155134252e-01
1.066000000000000000e+03,9.813903029650365983e-01
1.067000000000000000e+03,9.813760638606705555e-01
1.068000000000000000e+03,9.813617146280757542e-01
1.069000000000000000e+03,9.813472246484538086e-01
1.070000000000000000e+03,9.813326141420237736e-01
1.071000000000000000e+03,9.813178442598147200e-01
1.072000000000000000e+03,9.813029357530100860e-01
1.073000000000000000e+03,9.812879499823302654e-01
1.074000000000000000e+03,9.812727958718651111e-01
1.075000000000000000e+03,9.812576182904774180e-01
1.076000000000000000e+03,9.812423363692520661e-01
1.077000000000000000e+03,9.812269215327363847e-01
1.078000000000000000e+03,9.812114621629436373e-01
1.079000000000000000e+03,9.811958228353946376e-01
1.080000000000000000e+03,9.811801642408662927e-01
1.081000000000000000e+03,9.811643551574693589e-01
1.082000000000000000e+03,9.811484029759601766e-01
1.083000000000000000e+03,9.811323930881147293e-01
1.084000000000000000e+03,9.811162604195010628e-01
1.085000000000000000e+03,9.810999912167279735e-01
1.086000000000000000e+03,9.810835999888353198e-01
1.087000000000000000e+03,9.810671734663307664e-01
1.088000000000000000e+03,9.810506207953325619e-01
1.089000000000000000e+03,9.810339747358006735e-01
1.090000000000000000e+03,9.810171801360845212e-01
1.091000000000000000e+03,9.810003531380919739e-01
1.092000000000000000e+03,9.809833855861084251e-01
1.093000000000000000e+03,9.809664619711142564e-01
1.094000000000000000e+03,9.809493711687086170e-01
1.095000000000000000e+03,9.809322294214672944e-01
1.096000000000000000e+03,9.809150922196997469e-01
1.097000000000000000e+03,9.808978637768708264e-01
1.098000000000000000e+03,9.808806915011708538e-01
1.099000000000000000e+03,9.808634560270766967e-01
1.100000000000000000e+03,9.808461912778138059e-01
1.101000000000000000e+03,9.808287876469361510e-01
1.102000000000000000e+03,9.808113600190117021e-01
1.103000000000000000e+03,9.807939278454866905e-01
1.104000000000000000e+03,9.807764982002701304e-01
1.105000000000000000e+03,9.807589924335963216e-01
1.106000000000000000e+03,9.807414451358014151e-01
1.107000000000000000e+03,9.807240210209459130e-01
1.108000000000000000e+03,9.807064894072451411e-01
1.109000000000000000e+03,9.806889430824705656e-01
1.110000000000000000e+03,9.806714612755188520e-01
1.111000000000000000e+03,9.806539548164455722e-01
1.112000000000000000e+03,9.806364832594721692e-01
1.113000000000000000e+03,9.806189720846696378e-01
1.114000000000000000e+03,9.806015298759269694e-01
1.115000000000000000e+03,9.805840348384871064e-01
1.116000000000000000e+03,9.805665117675549380e-01
1.117000000000000000e+03,9.805489760305263758e-01
1.118000000000000000e+03,9.805314757862235719e-01
1.119000000000000000e+03,9.805139830575217985e-01
1.120000000000000000e+03,9.804964711736866567e-01
1.121000000000000000e+03,9.804789436151749582e-01
1.122000000000000000e+03,9.804614411590932832e-01
1.123000000000000000e+03,9.804439210622593048e-01
1.124000000000000000e+03,9.804263724392829893e-01
1.125000000000000000e+03,9.804088427519094262e-01
1.126000000000000000e+03,9.803913109310677942e-01
1.127000000000000000e+03,9.803739261674533356e-01
1.128000000000000000e+03,9.803564573860000797e-01
1.129000000000000000e+03,9.803389282739508603e-01
1.130000000000000000e+03,9.803214933286031885e-01
1.131000000000000000e+03,9.803041125953803059e-01
1.132000000000000000e+03,9.802867470748160006e-01
1.133000000000000000e+03,9.802693189498499216e-01
1.134000000000000000e+03,9.802518913052076233e-01
1.135000000000000000e+03,9.802343981801555639e-01
1.136000000000000000e+03,9.802169849277293512e-01
1.137000000000000000e+03,9.801995325637902212e-01
1.138000000000000000e+03,9.801820294786701693e-01
1.139000000000000000e+03,9.801645519813831919e-01
1.140000000000000000e+03,9.801470435410911675e-01
1.141000000000000000e+03,9.801295145661867991e-01
1.142000000000000000e+03,9.801119286701650557e-01
1.143000000000000000e+03,9.800942514509850545e-01
1.144000000000000000e+03,9.800765967830402658e-01
1.145000000000000000e+03,9.800588904027043302e-01
1.146000000000000000e+03,9.800410760488005302e-01
1.147000000000000000e+03,9.800232362943184228e-01
1.148000000000000000e+03,9.800053289072103713e-01
1.149000000000000000e+03,9.799873890535655274e-01
1.150000000000000000e+03,9.799693960308820673e-01
1.151000000000000000e+03,9.799512888023206303e-01
1.152000000000000000e+03,9.799332681024088831e-01
1.153000000000000000e+03,9.799152108837607678e-01
1.154000000000000000e+03,9.798969580542463698e-01
1.155000000000000000e+03,9.798786918101116683e-01
1.156000000000000000e+03,9.798604251729502446e-01
1.157000000000000000e+03,9.798421154768098829e-01
